38.90724244423811, -77.04027069580648
43.94568873799592, -78.89678758260348
43.006740843839175, 12.415368707096915
49.283773696494855, -123.1145362489669
43.802098480354026, -84.8162726626558
46.797777058287814, 102.99695500362377
-24.79337844255871, 134.14258112446754
26.89192560144389, 29.742408712083606
62.108223634963565, 98.4912454246633
-8.235083490129565, -52.7755691500005
63.29675252207649, -136.2574260757126
64.76854385438081, -151.05336073648203
61.936065620088705, 9.40204420538339
8.495027503733857, 39.13544079299541
33.071429741431494, -96.89640697536325
24.087981346998752, -102.32009837844845
18.88600721208396, -70.18459877278296
53.54336742323706, -113.49140062166592
49.931403457478744, -97.13318722356347
32.15217037183363, 54.41168628316957
28.12589418979864, 2.735952493881759
-35.25165092503407, -66.35446273453573
45.482849973876135, -75.76439137413568
39.907006286492845, -75.13912235813741
43.5898057569137, -79.64701200923689
43.45016648989655, -80.49267175830758
46.81270659328968, -71.2226382176688
34.536403668510296, 103.74269019294248
-25.046663336174532, 134.17646889800844
-35.118360594567974, -65.33592827807276
40.17554984404873, 127.03287664171752
36.25499190259356, 127.73223450224202
35.83384583115402, 137.84051901896618
48.74806195555805, 19.450376871224577
66.07681943121142, -45.97395511374423
54.55374774176239, -124.97307916547005
39.34393985998967, -94.57401038704711
53.576763763341035, -113.53427240485154
42.970898596480424, -107.3066335028165
46.918959560010784, -109.66276321966963
56.18424003131504, -96.99224801746062
43.87551202040977, -79.03317998841517
43.897086654304545, -78.86090959273345
43.72910878993586, -79.76572349766647
43.85559761811741, -79.34285450196998
43.45410570089565, -80.4951867104189
43.09058607022048, -79.08639424954978
43.89650409133544, -78.94042954146252
44.30520411882836, -78.32482296878126
43.04804927047975, -76.14715629199978
